Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BYDDF,TM,TSLA,BYDDF,TM,TSLA,BYDDF,TM,TSLA,BYDDF,TM,TSLA,BYDDF,TM,TSLA
Date,,,,,,,,,,,,,,,
2018-01-17,2.928889036178589,114.77239227294922,23.143999099731445,2.9481369212532664,114.9926099819134,23.266666412353516,2.8711453809545553,113.89968548439857,22.649999618530273,2.880769323491894,114.69082647105314,22.697999954223633,331500,394400,106552500
2018-01-18,2.877561330795288,113.0677719116211,22.971332550048828,2.9160570977165032,113.6223795294438,23.48666763305664,2.8326491438147965,112.88833710698579,22.916000366210938,2.87435357967139,113.5897606764164,23.044666290283203,319200,173300,85287000
2018-01-19,2.9000163078308105,114.06283569335938,23.334667205810547,2.9064324969824114,114.4380085748113,23.37266731262207,2.871144489186288,113.6631831111904,22.84000015258789,2.871144489186288,114.09545455232194,23.0,272400,170600,73324500
2018-01-22,3.111743688583374,113.69580078125,23.437332153320312,3.1309915706564615,113.69580078125,23.85533332824707,3.0507922914714505,113.10856176449576,23.280000686645508,3.1309915706564615,113.34509515898631,23.293333053588867,598200,249800,93156000
2018-01-23,3.1662795543670654,113.5979232788086,23.519332885742188,3.182319914850681,113.8833911625159,24.03333282470703,3.134199980664091,113.32877104579185,23.399999618530273,3.1630720329571855,113.8833911625159,24.0,564600,164800,81981000
2018-01-24,3.127784013748169,113.39401245117188,23.05933380126953,3.1598635897400285,113.89968557679443,23.649999618530273,3.1053283793897277,112.96174108019892,22.90133285522461,3.134200204289982,113.78550092116372,23.6386661529541,605700,236800,79312500
2018-01-25,3.0764565467834473,112.70073699951172,22.50933265686035,3.0892882394763292,113.72841131373542,23.280000686645508,3.0539999946697853,112.31741258863683,22.426666259765625,3.0892882394763292,113.72841131373542,23.218000411987305,437100,270900,101104500
2018-01-26,3.098912000656128,113.82626342773438,22.856666564941406,3.1085359417051,113.9730793559224,22.933332443237305,3.057208485563436,113.28795909969804,22.380666732788086,3.1085359417051,113.65499269757217,22.766666412353516,329700,319300,68091000
2018-01-29,3.0155041217803955,113.80181121826172,23.302000045776367,3.041168424071637,114.56033331621475,23.389999389648438,2.98984096675345,113.74472511572829,22.552000045776367,3.0283367318317342,114.14436516904283,22.656667709350586,459000,249200,71206500
2018-01-30,2.9898409843444824,113.87520599365234,23.05466651916504,3.0315445006384647,114.40535875860836,23.218000411987305,2.986632315543836,113.57343496042026,22.81133270263672,2.9930485058808265,114.16882542564856,23.00933265686035,302700,217200,70765500
2018-01-31,3.028336763381958,112.48867797851562,23.62066650390625,3.066832528861304,112.97804786148818,23.746000289916992,3.015504153196925,111.86065619924588,23.012666702270508,3.015504153196925,112.9209493155577,23.167333602905273,322500,224600,93211500
2018-02-01,2.964176654815674,113.20643615722656,23.28333282470703,2.9930484785304277,113.57345740846623,23.977333068847656,2.964176654815674,112.73338184299948,23.242000579833984,2.989840957023394,112.74969749388873,23.399999618530273,326700,169600,62965500
2018-02-02,2.9160573482513428,111.42842102050781,22.916667938232422,2.9802174242047936,113.36142148483052,23.463333129882812,2.9160573482513428,111.40395376293893,22.700666427612305,2.964177061037096,113.2880072669267,23.229333877563477,434400,253200,55572000
2018-02-05,2.835857629776001,107.60317993164062,22.208667755126953,2.9288886015940205,111.01242855492069,22.96466636657715,2.8198174984742264,107.09750684852742,22.200000762939453,2.893601276432109,110.5149070732408,22.531333923339844,461400,313800,66961500
2018-02-06,2.8839774131774902,113.1738052368164,22.264667510986328,2.8839774131774902,113.7610442188568,22.4146671295166,2.7267856824560313,108.67980790430816,21.566667556762695,2.7492422340093117,109.576982028313,21.680667877197266,887700,513200,76326000
2018-02-07,2.819817543029785,111.64044952392578,23.0,2.848689366814039,113.19010005818629,23.066667556762695,2.790945719245531,111.61598227460956,22.37733268737793,2.839065425552621,112.01562231023634,22.599332809448242,949500,217800,104538000
2018-02-08,2.72678542137146,109.6422119140625,21.01533317565918,2.8454813752513823,112.79046028099724,23.2413330078125,2.7171614809237785,109.62590870947741,20.97333335876465,2.823024825848274,112.71705852478132,22.887332916259766,820200,387700,154719000
2018-02-09,2.6914985179901123,111.38763427734375,20.69466781616211,2.713953921713389,112.26032870856537,21.398666381835938,2.6305462024957205,108.50037385416513,19.650667190551758,2.713953921713389,111.86884019947507,21.32866668701172,642000,433000,194005500
2018-02-12,2.871145009994507,113.1738052368164,21.048667907714844,2.871145009994507,113.48374037878084,21.205333709716797,2.8005696699587777,111.56705586167743,20.416667938232422,2.829441493840473,112.35819692233754,21.075332641601562,763500,255100,93417000
2018-02-13,2.842272996902466,110.13973236083984,21.577333450317383,2.8454816657377746,110.34363442288947,21.612667083740234,2.8069859000171355,109.128386097998,20.833999633789062,2.8454816657377746,109.3730710614964,21.001333236694336,374400,300100,68403000
2018-02-14,2.977008104324341,110.49043273925781,21.487333297729492,2.980216772834092,110.58015013004403,21.744667053222656,2.848689127727909,107.79077185995298,21.23466682434082,2.848689127727909,108.26382606180827,21.389333724975586,852600,262600,59260500
2018-02-15,3.0026724338531494,110.33548736572266,22.271333694458008,3.0411684284395837,110.37627026885139,22.274667739868164,2.9705930884808893,109.39754281973535,21.49333381652832,2.9802170297642827,110.1071180424354,21.633333206176758,688500,218500,88693500
2018-02-16,3.0315444469451904,111.0858383178711,22.365999221801758,3.0411683881009304,111.5425769349504,22.874666213989258,3.0026723940251143,110.84115336009461,22.109333038330078,3.0155040861132445,110.86562061135287,22.166667938232422,683400,158500,84639000
2018-02-20,2.9866325855255127,110.8003921508789,22.31800079345703,3.002672718638672,111.40393432587221,22.722667694091797,2.960969428027711,110.43335846098896,22.100000381469727,2.960969428027711,110.67804343918394,22.29800033569336,229800,128800,60141000
2018-02-21,3.047584295272827,109.94400024414062,22.219999313354492,3.057208235534721,111.33868345406906,22.645999908447266,3.0122962848597137,109.94400024414062,22.211332321166992,3.041168105645396,110.77592418658602,22.402000427246094,260400,144300,48294000
2018-02-22,3.0315444469451904,110.2947006225586,23.077999114990234,3.044375909580464,111.0776900217076,23.16266632080078,2.9994648725455804,110.06633130722228,22.316667556762695,3.044375909580464,110.61278734357663,22.368667602539062,203100,148000,104547000
2018-02-23,3.0026724338531494,111.76278686523438,23.469999313354492,3.0379606774646453,111.80356976289185,23.666000366210938,2.9834245512863617,110.70249375210538,23.139999389648438,3.03154448715619,110.97980998906037,23.18866729736328,130800,101800,87261000
2018-02-26,3.0604164600372314,112.90464782714844,23.827999114990234,3.1053284176663065,113.0106808856355,23.933332443237305,3.0347521564593736,111.78726846996503,23.49066734313965,3.0507925182851876,112.0401050446391,23.566667556762695,428700,125600,65100000
2018-02-27,2.967384099960327,110.94720458984375,23.39933204650879,3.0604159812480454,112.51317115290838,23.999332427978516,2.967384099960327,110.93905298648676,23.333999633789062,3.0604159812480454,112.33373631748677,23.75,311100,150800,71961000
2018-02-28,2.9320971965789795,109.7808837890625,22.87066650390625,3.002672304033521,111.10216527223002,23.682666778564453,2.9320971965789795,109.7564165353146,22.814666748046875,3.002672304033521,111.06138236758511,23.504667282104492,432300,135600,91045500
2018-03-01,2.8871850967407227,106.34716033935547,22.062000274658203,2.967384376824157,108.93263702565304,23.244667053222656,2.8486893321633033,105.62126948702078,22.004667282104492,2.967384376824157,108.86738687154275,23.000667572021484,496200,444200,103284000
2018-03-02,2.85831356048584,106.51026916503906,22.341333389282227,2.8807691959592896,106.62445381235167,22.347999572753906,2.810193849929421,104.88721685289514,21.531333923339844,2.8807691959592896,105.35210704367032,21.798667907714844,270300,214200,76392000
2018-03-05,2.967384099960327,106.828369140625,22.22333335876465,2.967384099960327,107.18723877542864,22.516666412353516,2.906432707852509,105.1808493738552,21.952667236328125,2.954552409084603,105.45815320249628,22.159332275390625,429900,161200,57357000
2018-03-06,3.086080312728882,107.12197875976562,21.8799991607666,3.127783827875878,107.5297828626536,22.424667358398438,3.0700401815068545,106.6326213034162,21.802000045776367,3.1181598868143743,107.39928256288299,22.25,324300,194900,64285500
2018-03-07,3.041168212890625,105.88225555419922,22.15333366394043,3.0732475559891967,106.02905904687934,22.166667938232422,2.999464699737933,104.7322450807676,21.44933319091797,3.0732475559891967,105.60493932603788,21.695999145507812,522900,284100,75109500
2018-03-08,3.047584295272827,105.67019653320312,21.940000534057617,3.0892878069548666,105.87409858345868,22.219999313354492,3.031544165383502,104.9932402329315,21.751333236694336,3.0892878069548666,105.3765770830274,22.19066619873047,116400,233800,53493000
2018-03-09,3.0732476711273193,105.78439331054688,21.81133270263672,3.0732476711273193,106.13511134869296,21.89933204650879,3.0315443858650717,104.283677035472,21.4913330078125,3.0668323988446513,104.90353485903903,21.606666564941406,225000,473000,82602000
2018-03-12,3.1021196842193604,106.30638122558594,23.034000396728516,3.1374079288154912,106.84468568228236,23.1473331451416,3.0764565284394854,106.06169625025167,21.766666412353516,3.0764565284394854,106.06169625025167,21.907333374023438,128700,144000,123960000
2018-03-13,3.070040464401245,106.02906799316406,22.78933334350586,3.1406158092360448,106.98332811167928,23.1473331451416,3.0636240441966147,105.75991578868124,21.766666412353516,3.13740805803948,106.56737240212969,21.907333374023438,212400,174200,89487000
2018-03-14,3.0892879962921143,106.02906799316406,21.775333404541016,3.105328127164512,107.01595940960105,22.65399932861328,3.0668323637575954,105.92303494270891,21.595333099365234,3.0989119371438436,107.01595940960105,22.450666427612305,180900,116100,119511000
2018-03-15,3.063624143600464,106.34716033935547,21.706666946411133,3.0924959703822115,106.84468187490134,22.190000534057617,3.0540002013398815,105.97197506451991,21.406667709350586,3.0668328127126396,106.48581224989195,21.958667755126953,210300,102400,98472000
2018-03-16,3.047584295272827,105.95568084716797,21.42333221435547,3.063623507350812,106.36348501105188,21.82666778564453,2.996255925517553,105.94751679896521,21.271333694458008,3.0219202251216077,106.09433276946504,21.528667449951172,290700,91400,91759500
2018-03-19,2.983424425125122,104.2673568725586,20.90399932861328,3.034751880346525,105.4989333089137,21.383333206176758,2.9705929628622583,103.78615098646212,20.64466667175293,2.9802169037386808,105.34396574842974,21.100000381469727,213000,179500,112264500
2018-03-20,3.012296438217163,105.41736602783203,20.703332901000977,3.0155039595620874,105.53155068471592,21.083332061767578,2.980216865163831,104.82197549159422,20.583999633789062,2.980216865163831,104.8464427434126,20.9913330078125,81600,69100,71464500
2018-03-21,3.0347516536712646,105.44182586669922,21.101999282836914,3.041168072681983,106.1921839084967,21.496000289916992,3.00908850160955,105.10742352176534,20.679332733154297,3.01871244176713,105.44997746833418,20.683332443237305,159600,110500,89376000
2018-03-22,2.919264554977417,103.59856414794922,20.606666564941406,2.9577603180235195,104.92800344476895,21.254667282104492,2.9032251126139017,103.5414718155115,20.545333862304688,2.9577603180235195,104.65069960795648,20.926000595092773,290700,177300,74097000
2018-03-23,2.816610097885132,101.54322814941406,20.1026668548584,2.8775615030392587,103.35387947829626,20.75,2.816610097885132,101.51060307237327,20.030000686645508,2.851897197983171,103.13366176392022,20.75,502800,223200,99823500
2018-03-26,2.8807690143585205,103.83509063720703,20.278667449951172,2.8839774537657834,103.98190038004792,20.506000518798828,2.835857746242782,102.15493953115927,19.423999786376953,2.8583133803006513,102.98685725885935,20.48933219909668,301500,158700,125628000
2018-03-27,2.7684898376464844,104.43045806884766,18.61199951171875,2.906432753911679,106.11877284867549,20.284666061401367,2.762073418474853,104.03081805550673,18.478666305541992,2.906432753911679,105.60493575130315,20.266666412353516,433800,347600,208080000
2018-03-28,2.5599706172943115,107.35050964355469,17.185333251953125,2.5824260188563035,107.65754221628153,17.91200065612793,2.543930258054602,106.3298659611374,16.80666732788086,2.5824260188563035,106.38795765331732,17.6386661529541,1477500,348300,315021000
2018-03-29,2.5760114192962646,108.18032836914062,17.742000579833984,2.5888431134591197,108.66161080289234,18.06399917602539,2.5182677630253956,107.10989880317806,16.547332763671875,2.5246830364745896,107.8733083893029,17.099332809448242,487500,165000,227560500
2018-04-02,2.502227306365967,105.04368591308594,16.832000732421875,2.556763438606648,107.0020014991514,17.35533332824707,2.4893958421341105,104.42963973703044,16.305999755859375,2.5246829424039277,107.0020014991514,17.083999633789062,570300,260000,241710000
2018-04-03,2.4829792976379395,106.504150390625,17.8353328704834,2.5118511232554885,106.60372169876167,18.22333335876465,2.454107472020391,105.31753743479521,16.965999603271484,2.4893957177920307,105.47520044711948,17.988000869750977,287100,233100,282666000
2018-04-04,2.4541072845458984,106.01456451416016,19.12933349609375,2.4541072845458984,106.14732836394603,19.224666595458984,2.3739080045210637,104.36326862960297,16.799999237060547,2.4059875788592837,104.52923135537364,16.851999282836914,620400,396400,298450500
2018-04-05,2.5182676315307617,105.71583557128906,20.381332397460938,2.563178673482113,106.12243316136853,20.417333602905273,2.511851211152142,105.32583108799976,19.213333129882812,2.540723267232878,105.66604358925753,19.28933334350586,401700,437300,286816500
2018-04-06,2.502227306365967,104.0313491821289,19.953332901000977,2.5439308271103673,104.97731450057637,20.618667602539062,2.4733554793063077,103.26793335410073,19.700000762939453,2.5118512487191866,104.65369511957225,20.066667556762695,256200,420600,202804500
2018-04-09,2.5760114192962646,104.69518280029297,19.310667037963867,2.643379018278945,105.56646965960995,20.633333206176758,2.5760114192962646,104.33007748252112,19.28066635131836,2.5888431134591197,104.76156788746253,20.024667739868164,357000,233200,153747000
2018-04-10,2.563178539276123,106.42943572998047,20.31333351135254,2.5888428427295493,106.65348378544152,20.47333335876465,2.559971017613401,106.01454481970525,19.57866668701172,2.5824264226868885,106.19710061872404,19.931333541870117,83100,303400,164847000
2018-04-11,2.5535545349121094,106.05604553222656,20.062000274658203,2.5631784763813417,106.6534986556502,20.59866714477539,2.5278913793527478,105.98136705721379,19.977333068847656,2.5278913793527478,106.22200191947519,20.049333572387695,216000,155000,112243500
2018-04-12,2.58563494682312,106.73648834228516,19.60533332824707,2.6080905800920027,107.06010774465268,20.26333236694336,2.559970874259704,106.46265459233396,19.57866668701172,2.6080905800920027,106.69499607805109,20.154666900634766,121500,134500,114132000
2018-04-13,2.5471391677856445,106.65348815917969,20.022666931152344,2.601674145729312,107.00200033660064,20.26333236694336,2.543930499056359,106.39625388501132,19.73200035095215,2.601674145729312,106.9190284819725,20.239999771118164,92100,89000,109908000
2018-04-16,2.550347089767456,106.89415740966797,19.413999557495117,2.5599710315251385,107.32564152951313,19.977333068847656,2.5214750350415374,106.80287948784263,19.267332077026367,2.5214750350415374,107.17628456379644,19.933332443237305,179700,137300,95077500
2018-04-17,2.5471391677856445,107.32562255859375,19.179332733154297,2.550346918703509,107.38371425387886,19.47800064086914,2.5086434033370093,106.63689157231785,18.833999633789062,2.518267344449168,107.02689601830131,19.257999420166016,249000,174100,105000000
2018-04-18,2.42844295501709,107.10159301757812,19.55666732788086,2.4605234437711148,107.56627595867913,20.016000747680664,2.4156112643117096,107.06010075605258,19.21066665649414,2.4605234437711148,107.43350578646155,19.405332565307617,423900,199600,98365500
2018-04-19,2.450899839401245,106.62030029296875,20.005332946777344,2.4701477222753305,106.86922851464476,20.067333221435547,2.4348594781004476,106.21369642813247,19.23666763305664,2.466939053437727,106.86922851464476,19.405332565307617,1307100,148000,91359000
2018-04-20,2.386739730834961,107.23433685302734,19.349332809448242,2.450899798243539,107.3256147520791,19.998666763305664,2.386739730834961,106.87753130506248,19.316667556762695,2.450899798243539,107.0019954121063,19.67799949645996,4963500,214600,84418500
2018-04-23,2.3803234100341797,107.10159301757812,18.891332626342773,2.4091954645136,107.35052126341044,19.441333770751953,2.373908137275775,106.82775928550207,18.82200050354004,2.373908137275775,107.34222787576954,19.41933250427246,201900,117600,73401000
2018-04-24,2.422027587890625,107.43350219726562,18.8973331451416,2.4380670300704286,108.40436030855822,19.139333724975586,2.399571267465247,107.10988282683476,18.56399917602539,2.399571267465247,108.28818957716408,19.0,252600,145600,85279500
2018-04-25,2.3803234100341797,108.78607177734375,18.71266746520996,2.402779962302326,108.92713533301055,19.01066780090332,2.3803234100341797,108.32137618839056,18.483333587646484,2.3803234100341797,108.47903918050645,18.899999618530273,309600,181500,60204000
2018-04-26,2.405987501144409,109.20927429199219,19.031999588012695,2.405987501144409,109.42501634259456,19.05266761779785,2.3771156786650183,108.7943769673758,18.433332443237305,2.3771156786650183,109.03501184452223,18.583332061767578,243000,105800,65340000
2018-04-27,2.3899476528167725,108.71138000488281,19.60533332824707,2.412403976305324,109.2424480131891,19.631332397460938,2.3803234813998397,108.62840814644562,18.922000885009766,2.402780034341267,109.02670598726033,19.024667739868164,333300,116900,65469000
2018-04-30,2.264835834503174,108.68649291992188,19.593332290649414,2.293707656018647,109.40011678079402,19.915332794189453,2.261628083787629,108.54542935763631,19.5,2.280875964797944,108.91883439446995,19.573999404907227,1008300,170600,63423000
2018-05-01,2.2263402938842773,108.67819213867188,19.994667053222656,2.2616283086986324,108.70308496198992,20.05466651916504,2.194260718463058,107.99775453688558,19.54800033569336,2.2295489627302767,108.44585067993019,19.567333221435547,810300,127000,69384000
2018-05-02,2.194260358810425,108.02265167236328,20.07666778564453,2.226339928973607,108.70308930131199,20.456666946411133,2.1814286684168476,107.9562792486389,19.851999282836914,2.21350823858003,108.70308930131199,19.904666900634766,1790700,127100,134556000
2018-05-03,2.1268930435180664,107.9645767211914,18.963333129882812,2.155764866754841,108.31308893640269,19.202667236328125,2.098021220281292,107.12648872711146,18.34866714477539,2.146140925675916,107.81520710800893,18.586000442504883,488700,109500,260281500
2018-05-04,2.088397264480591,108.96863555908203,19.606000900268555,2.0980212054916736,108.96863555908203,19.790666580200195,2.062732962878665,107.49158948698313,18.634666442871094,2.0916047859119127,107.7903160566032,18.866666793823242,720900,109800,128541000
2018-05-07,2.1012284755706787,109.12628173828125,20.184667587280273,2.1012284755706787,109.48309999527825,20.3973331451416,2.0691491349434914,108.82755518005654,19.67799949645996,2.085189264162736,109.0350038271109,19.833332061767578,871500,114300,130173000
2018-05-08,2.152557373046875,108.62010955810547,20.131332397460938,2.158972875627007,108.68649464641099,20.516666412353516,2.1236855463603437,108.24670451534028,19.933332443237305,2.1429334308180312,108.39607412944292,20.053333282470703,265200,133800,88950000
2018-05-09,2.1461410522460938,113.09268951416016,20.456666946411133,2.155764993892597,113.09268951416016,20.46733283996582,2.10764528566008,111.98907394526466,20.003332138061523,2.133309359503624,112.13843088120798,20.027332305908203,624000,364800,85911000
2018-05-10,2.1589725017547607,114.83526611328125,20.334667205810547,2.162180940847863,115.07590095923108,20.865999221801758,2.117268988771175,114.6361108650863,20.27400016784668,2.1333091191611047,114.80207990274536,20.5,555600,198400,84774000
2018-05-11,2.210300922393799,114.56975555419922,20.070667266845703,2.2359640761068094,114.64443403530258,20.591999053955078,2.191053040840134,114.17975104844378,19.93866729736328,2.2006769816169665,114.4950644114341,20.51333236694336,1565700,140600,70194000
2018-05-14,2.2327563762664795,114.6278305053711,19.46466636657715,2.2616281992560157,114.88506481665361,20.32933235168457,2.21030097284699,114.51165976280282,19.441333770751953,2.21030097284699,114.54484597711033,20.221332550048828,278700,98800,109302000
2018-05-15,2.2135086059570312,113.03462219238281,18.94533348083496,2.235964239962383,113.23377745593285,19.130666732788086,2.203884664474939,112.7939746662189,18.700000762939453,2.235964239962383,113.21717801855513,19.000667572021484,251700,148700,142788000
2018-05-16,2.223132610321045,113.97228240966797,19.09866714477539,2.232756552075353,114.22951668505435,19.253999710083008,2.1782206526814023,113.55738514958422,18.770666122436523,2.2135086685667367,113.62375756893721,18.922000885009766,206700,100900,85110000
2018-05-17,2.165388822555542,113.40801239013672,18.96933364868164,2.1782205146284923,113.73163173751333,19.279333114624023,2.1589726323397826,113.23376263628889,18.931333541870117,2.1782205146284923,113.6818460935568,19.059999465942383,291300,73100,66309000
2018-05-18,2.1621811389923096,112.8852310180664,18.454666137695312,2.1685966410493833,113.26694203488142,18.976667404174805,2.142933256103909,112.57821112435457,18.266666412353516,2.142933256103909,113.26694203488142,18.976667404174805,152400,168600,108778500
2018-05-21,2.194260358810425,113.22545623779297,18.965999603271484,2.207092049204002,113.32504018705733,19.432666778564453,2.1814286684168476,112.87694406951562,18.753332138061523,2.207092049204002,113.25865510810081,18.755332946777344,260100,81800,137739000
2018-05-22,2.1814286708831787,112.63632202148438,18.333999633789062,2.2070920516993486,113.2669613506602,19.200000762939453,2.175012481499897,112.56993693499314,18.22800064086914,2.2070920516993486,113.2669613506602,19.18400001525879,146100,120400,134187000
2018-05-23,2.20709228515625,111.88118743896484,18.60466766357422,2.20709228515625,111.93097308020008,18.660667419433594,2.1750127115635562,111.05139298728817,18.266666412353516,2.20709228515625,111.69033826034358,18.517332077026367,144900,106300,89776500
2018-05-24,2.152557373046875,109.89799499511719,18.523332595825195,2.1685968178558506,110.21332098378835,18.74066734313965,2.1429334308180312,109.35862092703964,18.326000213623047,2.1621813152757188,109.86479612175162,18.559999465942383,246900,261800,62650500
2018-05-25,2.1397244930267334,107.8401107788086,18.59000015258789,2.1557648536330154,108.05585281459349,18.642667770385742,2.120476610986043,107.54967760685989,18.374000549316406,2.1397244930267334,107.70734060525143,18.5086669921875,147900,204900,58126500
2018-05-29,2.0691494941711426,105.13497161865234,18.917333602905273,2.0948135677058106,106.07264355349827,19.100000381469727,2.0563178015831065,104.8528444979297,18.40999984741211,2.0948135677058106,105.7407244526014,18.567333221435547,984300,276400,84999000
2018-05-30,2.0531089305877686,105.57476806640625,19.447999954223633,2.0531089305877686,105.93987337964153,19.667333602905273,2.0306532986797907,105.04369370647893,18.773332595825195,2.04348499000456,105.08518596815193,18.88599967956543,422700,287700,112345500
2018-05-31,2.088397264480591,106.1888198852539,18.98200035095215,2.094813454607499,106.3381768411567,19.357999801635742,2.0595254414473434,105.45859655863255,18.86199951171875,2.0595254414473434,106.07264914344243,19.1473331451416,245100,369800,88795500
2018-06-01,2.0787734985351562,108.9603271484375,19.454666137695312,2.085189689202409,109.42501009963071,19.463333129882812,2.0659418055592673,108.63670776016644,18.922666549682617,2.085189689202409,108.94372771113466,19.05733299255371,123000,225800,81366000
2018-06-04,2.1268930435180664,111.4248275756836,19.78266716003418,2.1268930435180664,112.26291563644945,19.933332443237305,2.0787733381234426,111.34184304379468,19.56999969482422,2.098021220281292,112.229729420691,19.62266731262207,168900,180500,71967000
2018-06-05,2.1589725017547607,110.744384765625,19.408666610717773,2.165388691582438,110.98501961084716,19.85333251953125,2.123685178598852,110.6614002470464,19.115999221801758,2.165388691582438,110.88544831788072,19.84666633605957,191100,94700,89928000
2018-06-06,2.229548931121826,112.99312591552734,21.299999237060547,2.229548931121826,113.00141930309114,21.47800064086914,2.1782205556923873,112.33759377149606,19.832000732421875,2.1782205556923873,112.87695518133216,20.03333282470703,402000,141500,281509500
2018-06-07,2.2520041465759277,113.22545623779297,21.07266616821289,2.2840837188538607,114.03035791035943,22.0,2.2391726847893003,113.20056341589168,20.905332565307617,2.2455879567769315,113.48269050521252,21.07666778564453,351300,233500,215179500
2018-06-08,2.2327563762664795,113.02633666992188,21.17733383178711,2.2327563762664795,113.19229307026524,21.631999969482422,2.187844422163237,112.67781176904056,21.143333435058594,2.187844422163237,113.17569363173237,21.266666412353516,129000,107100,123078000
2018-06-11,2.2263402938842773,113.80631256103516,22.139999389648438,2.2295489627302767,114.1465313506649,22.310667037963867,2.1878445280353778,113.24205836895999,21.5,2.194260718463058,113.25035175590482,21.500667572021484,216000,95200,197752500
2018-06-12,2.1750125885009766,111.64887237548828,22.851333618164062,2.2135083499775328,112.00567799638617,23.6646671295166,2.1750125885009766,111.51610219306332,22.53333282470703,2.210300828760162,111.77333650797324,22.979999542236328,332100,225000,335211000
2018-06-13,2.1461410522460938,112.36248779296875,22.985332489013672,2.1685966866350674,112.79397186077055,23.14666748046875,2.1301006905961852,112.26290383284018,22.65333366394043,2.1301006905961852,112.71929338691953,23.11400032043457,192900,112400,142047000
2018-06-14,2.1397244930267334,112.38738250732422,23.847999572753906,2.1557648536330154,112.67780301995941,23.916667938232422,2.133309220705063,112.28781120718195,23.106666564941406,2.133309220705063,112.3541836328363,23.17533302307129,473100,76800,164715000
2018-06-15,2.0980215072631836,112.69441223144531,23.878000259399414,2.110852971551217,113.167401271466,24.31133270263672,2.0787736224724753,112.1965430258919,23.416667938232422,2.0787736224724753,113.05123052400403,23.589332580566406,556500,150400,162724500
2018-06-18,2.088397264480591,113.28356170654297,24.722000122070312,2.1108526679340778,113.30845453147151,24.915332794189453,2.0723569038897476,112.51184614877602,23.633333206176758,2.107645146502756,112.53673897370456,23.69333267211914,409500,135400,181098000
2018-06-19,2.037069797515869,112.97651672363281,23.503332138061523,2.062732951714635,113.0097155943422,24.666667938232422,1.9953653650016676,112.46204818257095,23.083332061767578,1.9985740336798878,112.6860962440518,24.3439998626709,351300,158100,191428500
2018-06-20,1.9921575784683228,111.49951171875,24.148000717163086,1.9953653292777063,112.27122738718265,24.29199981689453,1.9761174477043195,111.40823379370231,23.46666717529297,1.9953653292777063,112.1882428510802,23.869333267211914,374100,117600,125755500
2018-06-21,1.9664933681488037,110.08053588867188,23.167333602905273,1.982533497780909,110.85223865737744,24.413999557495117,1.9536616774582158,109.6905314802964,23.084667205810547,1.9536616774582158,110.85223865737744,24.133333206176758,3876600,155600,119506500
